date,open,high,low,close,volume,daily_return,ann_return_1w,ann_return_2w,ann_return_1m,rolling_vol_7d,ann_volatility,ema_1w,ema_1m,macd_1w_1m,news_count,mean_sentiment,sentiment_variance,normalized_news_frequency,product
2022-08-05,581.0423,586.3933,576.8628,585.9862,577307,0.0004405510868554,-0.4989939423122047,2.514778095322968,1.1511023043994475,0.007801126167507717,0.201158673491361,584.4750663664408,566.0370587639472,18.4380076024936,6.0,0.0751961666666666,0.0136325988681666,0.0416666666666666,0.0031331736111111
2022-08-08,585.7281,589.0042,578.2675,579.7219,474244,-0.0107477340184362,-0.3818537949569257,1.0600743469076137,0.8928626712920014,0.006241642947368155,0.1162018885805444,582.8906775776272,567.281135239952,15.60954233767518,4.0,0.20491975,0.0219339471869166,0.0225988700564971,0.0046309548022598
2022-08-09,579.7219,581.7968,571.8692,576.6642,447663,-0.0052883844353089,-0.3602006552498936,0.3935988678315538,0.6182907314714559,0.00613708258164235,0.1118918656185849,580.8151850517515,568.1341411272291,12.681043924522442,4.0,0.139075,0.0773674225,0.0206185567010309,0.0028675257731958
2022-08-10,585.3012,588.4681,579.6921,586.7606,599789,0.0173567788257118,0.2990318912799126,0.4791204697572335,2.622059108184053,0.010621983468585745,0.1452561665482338,582.796990034501,569.8274555702083,12.969534464292792,9.0,0.1211277777777777,0.0304981938666944,0.0466321243523316,0.0056484455958549
2022-08-11,590.7614,595.4572,585.748,588.2497,694302,0.0025346174364602,0.2417352248981659,-0.1942403543760199,3.4575633308821017,0.010579060795991963,0.1384908824676224,584.6145600230008,571.5022050638257,13.112354959175036,5.0,0.1885364,0.0897212167822999,0.0328947368421052,0.0062018552631578
2022-08-12,590.2551,599.6665,588.1703,598.4354,550624,0.0171670650444357,1.885003403794876,0.2022496337080506,4.175075856873019,0.01282071756626536,0.1676631297511523,589.2215066820005,573.9506773307506,15.27082935124986,8.0,0.094316625,0.0397701676682678,0.0606060606060606,0.005716159090909
2022-08-15,598.634,601.7711,594.8119,600.1132,535721,0.0027997214229685,4.710564235049353,0.8788197387057752,2.970649706744814,0.009989762736851586,0.1677256688965043,592.8520711213337,576.3290884825005,16.522982638833128,7.0,0.1998761428571428,0.0641667193174762,0.0286885245901639,0.0057341516393442
2022-08-16,595.6557,599.5374,593.5341,597.7504,444138,-0.0039450285732084,5.110587787648397,0.9772582184872652,4.707669800576453,0.009589589944200233,0.173028531404403,594.4848474142225,578.2764804386368,16.208366975585704,11.0,0.0938,0.1221627315,0.0495495495495495,0.0046477477477477
2022-08-17,592.6377,596.301,590.275,591.7244,660545,-0.0101322895684632,0.5289388342934054,0.4093049015608614,2.6229890496945893,0.010161254179383905,0.1710265498059849,593.5646982761483,579.4990185805789,14.065679695569427,8.0,0.05236625,0.0520120261125,0.0476190476190476,0.0024936309523809
2022-08-18,593.7794,594.375,584.9984,590.7018,461959,-0.0017296644051796,0.2332514262102414,0.23748605530776,2.3007374954619166,0.010250659123341669,0.1650757657343564,592.6103988507656,580.5174532550717,12.092945595693893,7.0,0.1437775714285714,0.0217727101872857,0.0654205607476635,0.0094060093457943
2022-08-19,587.1577,588.9645,581.7333,584.2886,572503,-0.0109162826960008,-0.700531669580592,-0.0705016661721443,0.3224714743162282,0.0057826196369384405,0.1515451692279537,589.8364659005105,580.8602847773379,8.976181123172523,9.0,0.1334508888888889,0.0285752718883611,0.0803571428571428,0.0107237321428571
2022-08-22,576.4955,579.908,570.3701,571.9387,396370,-0.0213632210398958,-0.9113942839885788,-0.2886712202674781,0.3598673018507041,0.007653572528424898,0.1929430507958314,583.8705439336737,580.0492316157618,3.821312317911975,6.0,0.0525083333333333,0.0463200344166666,0.026431718061674,0.001387885462555
2022-08-23,567.8287,572.3259,563.5499,568.8214,565559,-0.0054653169573422,-0.9179298937907086,-0.2918357614694858,0.123421380058595,0.0073978162795896715,0.1240704192246634,578.8541626224492,579.0285196506925,-0.1743570282433211,5.0,0.0702359999999999,0.00477742748,0.037037037037037,0.0026013333333333
2022-08-24,568.8313,572.0181,566.8458,569.0001,552445,0.0003141090258343,-0.8610558123326489,-0.5390909370342509,-0.0025083605566715,0.008686275426615252,0.1162649074051752,575.5694750816328,578.1168451369931,-2.547370055360261,9.0,0.0898474444444444,0.0152308391537777,0.0642857142857142,0.0057759071428571
2022-08-25,574.1625,581.8464,568.9604,581.2309,586778,0.0212674862733636,-0.557195342477576,-0.2610213295215713,0.0754917370038235,0.015855415450113357,0.2101279882727487,577.4566167210886,578.3999410336301,-0.9433243125414492,6.0,0.1227333333333333,0.0382374666666666,0.0425531914893617,0.0052226950354609
2022-08-26,579.7716,581.0125,559.4299,559.6285,416836,-0.037874925416959,-0.8862033451821794,-0.8153963862065355,-0.5041009586177438,0.02236779164840716,0.2935021310786425,571.5139111473925,576.6934463942091,-5.179535246816613,4.0,0.24293875,0.04621660100625,0.0268456375838926,0.0065218456375838
2022-08-29,557.0473,558.0381,551.324,552.6593,404707,-0.0125314531037746,-0.8223999290650129,-0.8745552653601051,-0.5798782444134252,0.021439796083969915,0.2910062499548385,565.2290407649284,574.5085239947356,-9.27948322980717,7.0,0.2448871428571428,0.0289882664904761,0.0348258706467661,0.0085284079601989
